Frequency (Hz)	Level (dB)
9259.277344	-95.270149
9280.810547	-95.406242
9302.343750	-92.568398
9323.876953	-90.067924
9345.410156	-90.921387
9366.943359	-92.938644
9388.476562	-92.840302
9410.009766	-91.910500
9431.542969	-90.266441
9453.076172	-90.622993
9474.609375	-90.048721
9496.142578	-85.614540
9517.675781	-84.542648
9539.208984	-83.088432
9560.742188	-81.762962
9582.275391	-81.651711
9603.808594	-82.653923
9625.341797	-80.384781
9646.875000	-77.299110
9668.408203	-76.190056
9689.941406	-76.682213
9711.474609	-78.760559
9733.007812	-80.121529
9754.541016	-82.849968
9776.074219	-84.472145
9797.607422	-88.616394
9819.140625	-87.697327
9840.673828	-87.341522
9862.207031	-86.887283
9883.740234	-87.929138
9905.273438	-87.905563
9926.806641	-85.962616
9948.339844	-84.039932
9969.873047	-82.338127
9991.406250	-83.356697
10012.939453	-86.076866
10034.472656	-83.848663
10056.005859	-81.413994
10077.539062	-82.074013
10099.072266	-82.428673
10120.605469	-83.881943
10142.138672	-85.630219
10163.671875	-85.507019
10185.205078	-87.320229
10206.738281	-87.435020
10228.271484	-85.376190
10249.804688	-83.856300
10271.337891	-84.753639
10292.871094	-86.776726
10314.404297	-92.103813
10335.937500	-90.348488
10357.470703	-89.526199
10379.003906	-90.406197
10400.537109	-93.694908
10422.070312	-95.069817
10443.603516	-93.674210
10465.136719	-94.557465
10486.669922	-95.451813
10508.203125	-96.775978
10529.736328	-94.575989
10551.269531	-91.211464
10572.802734	-89.454819
10594.335938	-87.491264
10615.869141	-86.103394
10637.402344	-85.929245
10658.935547	-85.976128
10680.468750	-84.959351
10702.001953	-87.424698
10723.535156	-90.942245
10745.068359	-92.772964
10766.601562	-92.494148
10788.134766	-92.308342
10809.667969	-92.157043
10831.201172	-91.144287
10852.734375	-90.830612
10874.267578	-88.588516
10895.800781	-88.973900
10917.333984	-89.735855
10938.867188	-86.695778
10960.400391	-84.773598
10981.933594	-83.982292
11003.466797	-83.916466
11025.000000	-85.788200
11046.533203	-86.778412
11068.066406	-85.500656
11089.599609	-87.027222
11111.132812	-85.690926
11132.666016	-84.721535
11154.199219	-83.411209
11175.732422	-83.639709
11197.265625	-81.229652
