Frequency (Hz)	Level (dB)
17398.828125	-91.768021
17420.361328	-93.755264
17441.894531	-94.409920
17463.427734	-94.919960
17484.960938	-95.963470
17506.494141	-95.099724
17528.027344	-93.943687
17549.560547	-93.675095
17571.093750	-95.904144
17592.626953	-96.625740
17614.160156	-94.411423
17635.693359	-96.038628
17657.226562	-97.982178
17678.759766	-96.915955
17700.292969	-96.481758
17721.826172	-97.407318
17743.359375	-98.308952
17764.892578	-99.369698
17786.425781	-97.994568
17807.958984	-97.861618
17829.492188	-98.387680
17851.025391	-98.175507
17872.558594	-97.778313
17894.091797	-97.734688
17915.625000	-97.701241
17937.158203	-96.603874
17958.691406	-95.506744
17980.224609	-95.623520
18001.757812	-95.927193
18023.291016	-95.727341
18044.824219	-95.684647
18066.357422	-96.215759
18087.890625	-96.262535
18109.423828	-95.023674
18130.957031	-93.744110
18152.490234	-93.351128
18174.023438	-94.566422
18195.556641	-95.199730
18217.089844	-95.907318
18238.623047	-95.880898
18260.156250	-94.845161
18281.689453	-92.929855
18303.222656	-91.830467
18324.755859	-92.452660
18346.289062	-92.658928
18367.822266	-93.976715
18389.355469	-95.217102
18410.888672	-97.036758
18432.421875	-97.415306
18453.955078	-97.530243
18475.488281	-97.570671
18497.021484	-97.565567
18518.554688	-97.941696
18540.087891	-98.574432
18561.621094	-99.106789
18583.154297	-99.267296
18604.687500	-98.685059
18626.220703	-97.807167
18647.753906	-97.817459
18669.287109	-96.933319
18690.820312	-96.957161
18712.353516	-97.168633
18733.886719	-97.724777
18755.419922	-99.002563
18776.953125	-99.719566
18798.486328	-100.266289
18820.019531	-99.348427
18841.552734	-99.687317
18863.085938	-99.351303
18884.619141	-99.542221
18906.152344	-101.687447
18927.685547	-102.473686
18949.218750	-101.964798
18970.751953	-100.967163
18992.285156	-101.928703
19013.818359	-102.449814
19035.351562	-102.027313
19056.884766	-102.209579
19078.417969	-102.532188
19099.951172	-103.703636
19121.484375	-104.974190
19143.017578	-104.697067
19164.550781	-104.586319
19186.083984	-104.366341
19207.617188	-104.523567
19229.150391	-105.659264
19250.683594	-105.270943
19272.216797	-103.837105
19293.750000	-102.445175
19315.283203	-102.329796
19336.816406	-103.738152
19358.349609	-102.482590
19379.882812	-102.886688
19401.416016	-103.216934
19422.949219	-103.940742
19444.482422	-104.451477
19466.015625	-103.766685
19487.548828	-102.822014
19509.082031	-104.305763
19530.615234	-104.923752
19552.148438	-105.476295
19573.681641	-104.696175
19595.214844	-103.721710
19616.748047	-103.187759
19638.281250	-102.793320
19659.814453	-103.065216
19681.347656	-102.368523
19702.880859	-101.809303
19724.414062	-104.100662
19745.947266	-105.622749
19767.480469	-105.230675
19789.013672	-104.428749
19810.546875	-103.811478
19832.080078	-103.469307
19853.613281	-104.044533
19875.146484	-101.603821
19896.679688	-103.347450
19918.212891	-104.813156
19939.746094	-104.354424
19961.279297	-103.729721
19982.812500	-103.547462
20004.345703	-104.882248
20025.878906	-105.302338
20047.412109	-106.109230
20068.945312	-107.284019
20090.478516	-106.629997
20112.011719	-107.577972
20133.544922	-107.656479
20155.078125	-106.852776
20176.611328	-105.642769
20198.144531	-104.210503
20219.677734	-103.924904
20241.210938	-104.494896
20262.744141	-104.838707
20284.277344	-104.600464
20305.810547	-103.071426
20327.343750	-101.887871
20348.876953	-101.273834
20370.410156	-101.441940
20391.943359	-101.859451
20413.476562	-103.334198
20435.009766	-104.600319
20456.542969	-106.086510
20478.076172	-106.519928
20499.609375	-107.232422
20521.142578	-103.898254
20542.675781	-104.465813
20564.208984	-104.743820
20585.742188	-104.416733
20607.275391	-104.378494
20628.808594	-103.793678
20650.341797	-102.582100
20671.875000	-101.612343
20693.408203	-102.620346
20714.941406	-104.202690
20736.474609	-103.870590
20758.007812	-104.156052
20779.541016	-104.846199
20801.074219	-104.633598
20822.607422	-107.203094
20844.140625	-105.033546
20865.673828	-102.911469
20887.207031	-105.472054
20908.740234	-105.891747
20930.273438	-106.185875
20951.806641	-105.573669
20973.339844	-105.110863
20994.873047	-106.749397
21016.406250	-107.881210
21037.939453	-107.144005
21059.472656	-107.496880
21081.005859	-108.490746
21102.539062	-108.521286
21124.072266	-110.213600
21145.605469	-110.207825
21167.138672	-110.849716
21188.671875	-109.563332
21210.205078	-108.738098
21231.738281	-109.985207
21253.271484	-110.354843
21274.804688	-111.141319
21296.337891	-111.326561
21317.871094	-112.221336
21339.404297	-114.170090
21360.937500	-113.548332
21382.470703	-111.601982
21404.003906	-112.404221
21425.537109	-113.899879
21447.070312	-113.829536
21468.603516	-114.872124
21490.136719	-114.517532
21511.669922	-115.465225
21533.203125	-114.376122
21554.736328	-113.550514
21576.269531	-113.156456
21597.802734	-113.128914
21619.335938	-112.460670
21640.869141	-112.409149
21662.402344	-110.994011
21683.935547	-110.097221
21705.468750	-110.240883
21727.001953	-109.944252
21748.535156	-111.141106
21770.068359	-111.597404
21791.601562	-110.641838
21813.134766	-110.447945
21834.667969	-110.295418
21856.201172	-109.418297
21877.734375	-109.033470
21899.267578	-109.385529
21920.800781	-111.012466
21942.333984	-111.167717
21963.867188	-109.569168
21985.400391	-109.069328
22006.933594	-108.837799
22028.466797	-108.358818
